|       t |         S |         I |         R |
|    55.6 |   301.583 |   30.6636 |   178.949 |
|    55.7 |   301.582 |   30.6876 |   179.094 |
|    55.8 |   301.581 |   30.7116 |   179.238 |
|    55.9 |    301.58 |   30.7356 |   179.382 |
|      56 |   301.579 |   30.7596 |   179.526 |
|    56.1 |   301.578 |   30.7836 |    179.67 |
|    56.2 |   301.577 |   30.8075 |   179.814 |
|    56.3 |   301.576 |   30.8314 |   179.957 |
|    56.4 |   301.575 |   30.8554 |   180.101 |
|    56.5 |   301.573 |   30.8793 |   180.244 |
|    56.6 |   301.572 |   30.9031 |   180.388 |
|    56.7 |   301.571 |    30.927 |   180.531 |
|    56.8 |    301.57 |   30.9509 |   180.674 |
|    56.9 |   301.569 |   30.9747 |   180.817 |
|      57 |   301.568 |   30.9985 |    180.96 |
|    57.1 |   301.567 |   31.0223 |   181.103 |
|    57.2 |   301.566 |   31.0461 |   181.246 |
|    57.3 |   301.565 |   31.0699 |   181.389 |
|    57.4 |   301.564 |   31.0937 |   181.532 |
|    57.5 |   301.563 |   31.1174 |   181.674 |
|    57.6 |   301.562 |   31.1411 |   181.817 |
|    57.7 |   301.561 |   31.1649 |   181.959 |
|    57.8 |   301.559 |   31.1886 |   182.102 |
|    57.9 |   301.558 |   31.2122 |   182.244 |
|      58 |   301.557 |   31.2359 |   182.386 |
|    58.1 |   301.556 |   31.2596 |   182.528 |
|    58.2 |   301.555 |   31.2832 |    182.67 |
|    58.3 |   301.554 |   31.3068 |   182.812 |
|    58.4 |   301.553 |   31.3304 |   182.954 |
|    58.5 |   301.552 |    31.354 |   183.095 |
|    58.6 |   301.551 |   31.3776 |   183.237 |
|    58.7 |    301.55 |   31.4012 |   183.378 |
|    58.8 |   301.549 |   31.4247 |    183.52 |
|    58.9 |   301.548 |   31.4483 |   183.661 |
|      59 |   301.547 |   31.4718 |   183.802 |
|    59.1 |   301.546 |   31.4953 |   183.943 |
|    59.2 |   301.545 |   31.5188 |   184.085 |
|    59.3 |   301.544 |   31.5423 |   184.225 |
|    59.4 |   301.543 |   31.5657 |   184.366 |
|    59.5 |   301.542 |   31.5892 |   184.507 |
|    59.6 |   301.541 |   31.6126 |   184.648 |
|    59.7 |    301.54 |    31.636 |   184.788 |
|    59.8 |   301.539 |   31.6594 |   184.929 |
|    59.9 |   301.538 |   31.6828 |   185.069 |
|      60 |   301.537 |   31.7062 |    185.21 |
|    60.1 |   301.536 |   31.7295 |    185.35 |
|    60.2 |   301.535 |   31.7529 |    185.49 |
|    60.3 |   301.534 |   31.7762 |    185.63 |
|    60.4 |   301.533 |   31.7995 |    185.77 |
|    60.5 |   301.532 |   31.8228 |    185.91 |
|    60.6 |   301.531 |   31.8461 |    186.05 |
|    60.7 |    301.53 |   31.8694 |    186.19 |
|    60.8 |   301.529 |   31.8926 |   186.329 |
|    60.9 |   301.528 |   31.9158 |   186.469 |
|      61 |   301.527 |   31.9391 |   186.608 |
|    61.1 |   301.526 |   31.9623 |   186.747 |
|    61.2 |   301.525 |   31.9855 |   186.887 |
|    61.3 |   301.524 |   32.0086 |   187.026 |
|    61.4 |   301.523 |   32.0318 |   187.165 |
|    61.5 |   301.522 |    32.055 |   187.304 |
|    61.6 |   301.521 |   32.0781 |   187.443 |
|    61.7 |    301.52 |   32.1012 |   187.582 |
|    61.8 |   301.519 |   32.1243 |    187.72 |
|    61.9 |   301.518 |   32.1474 |   187.859 |
|      62 |   301.517 |   32.1705 |   187.998 |
|    62.1 |   301.516 |   32.1935 |   188.136 |
|    62.2 |   301.515 |   32.2166 |   188.274 |
|    62.3 |   301.514 |   32.2396 |   188.413 |
|    62.4 |   301.513 |   32.2626 |   188.551 |
|    62.5 |   301.512 |   32.2856 |   188.689 |
|    62.6 |   301.511 |   32.3086 |   188.827 |
|    62.7 |    301.51 |   32.3316 |   188.965 |
|    62.8 |   301.509 |   32.3545 |   189.103 |
|    62.9 |   301.508 |   32.3775 |   189.241 |
|      63 |   301.507 |   32.4004 |   189.378 |
|    63.1 |   301.506 |   32.4233 |   189.516 |
|    63.2 |   301.505 |   32.4462 |   189.653 |
|    63.3 |   301.504 |   32.4691 |   189.791 |
|    63.4 |   301.503 |    32.492 |   189.928 |
|    63.5 |   301.502 |   32.5148 |   190.065 |
|    63.6 |   301.502 |   32.5377 |   190.202 |
|    63.7 |   301.501 |   32.5605 |    190.34 |
|    63.8 |     301.5 |   32.5833 |   190.477 |
|    63.9 |   301.499 |   32.6061 |   190.613 |
|      64 |   301.498 |   32.6289 |    190.75 |
|    64.1 |   301.497 |   32.6517 |   190.887 |
|    64.2 |   301.496 |   32.6744 |   191.024 |
|    64.3 |   301.495 |   32.6972 |    191.16 |
|    64.4 |   301.494 |   32.7199 |   191.297 |
|    64.5 |   301.493 |   32.7426 |   191.433 |
|    64.6 |   301.492 |   32.7653 |   191.569 |
|    64.7 |   301.491 |    32.788 |   191.705 |
|    64.8 |    301.49 |   32.8106 |   191.841 |
|    64.9 |   301.489 |   32.8333 |   191.977 |
|      65 |   301.489 |   32.8559 |   192.113 |
|    65.1 |   301.488 |   32.8786 |   192.249 |
|    65.2 |   301.487 |   32.9012 |   192.385 |
|    65.3 |   301.486 |   32.9238 |   192.521 |
|    65.4 |   301.485 |   32.9463 |   192.656 |
|    65.5 |   301.484 |   32.9689 |   192.792 |
|    65.6 |   301.483 |   32.9915 |   192.927 |
|    65.7 |   301.482 |    33.014 |   193.062 |
|    65.8 |   301.481 |   33.0365 |   193.198 |
|    65.9 |    301.48 |    33.059 |   193.333 |
|      66 |    301.48 |   33.0815 |   193.468 |
|    66.1 |   301.479 |    33.104 |   193.603 |
|    66.2 |   301.478 |   33.1265 |   193.738 |
|    66.3 |   301.477 |   33.1489 |   193.873 |
|    66.4 |   301.476 |   33.1714 |   194.007 |
|    66.5 |   301.475 |   33.1938 |   194.142 |
|    66.6 |   301.474 |   33.2162 |   194.277 |
|    66.7 |   301.473 |   33.2386 |   194.411 |
|    66.8 |   301.472 |    33.261 |   194.545 |
|    66.9 |   301.472 |   33.2833 |    194.68 |
|      67 |   301.471 |   33.3057 |   194.814 |
|    67.1 |    301.47 |    33.328 |   194.948 |
|    67.2 |   301.469 |   33.3503 |   195.082 |
|    67.3 |   301.468 |   33.3727 |   195.216 |
|    67.4 |   301.467 |   33.3949 |    195.35 |
|    67.5 |   301.466 |   33.4172 |   195.484 |
|    67.6 |   301.465 |   33.4395 |   195.617 |
|    67.7 |   301.465 |   33.4617 |   195.751 |
|    67.8 |   301.464 |    33.484 |   195.884 |
|    67.9 |   301.463 |   33.5062 |   196.018 |
|      68 |   301.462 |   33.5284 |   196.151 |
|    68.1 |   301.461 |   33.5506 |   196.285 |
|    68.2 |    301.46 |   33.5728 |   196.418 |
|    68.3 |   301.459 |    33.595 |   196.551 |
|    68.4 |   301.459 |   33.6171 |   196.684 |
|    68.5 |   301.458 |   33.6393 |   196.817 |
|    68.6 |   301.457 |   33.6614 |    196.95 |
|    68.7 |   301.456 |   33.6835 |   197.082 |
|    68.8 |   301.455 |   33.7056 |   197.215 |
|    68.9 |   301.454 |   33.7277 |   197.348 |
|      69 |   301.453 |   33.7497 |    197.48 |
|    69.1 |   301.453 |   33.7718 |   197.613 |
|    69.2 |   301.452 |   33.7938 |   197.745 |
|    69.3 |   301.451 |   33.8159 |   197.877 |
|    69.4 |    301.45 |   33.8379 |   198.009 |
|    69.5 |   301.449 |   33.8599 |   198.141 |
|    69.6 |   301.448 |   33.8819 |   198.273 |
|    69.7 |   301.448 |   33.9038 |   198.405 |
|    69.8 |   301.447 |   33.9258 |   198.537 |
|    69.9 |   301.446 |   33.9477 |   198.669 |
|      70 |   301.445 |   33.9697 |   198.801 |
|    70.1 |   301.444 |   33.9916 |   198.932 |
|    70.2 |   301.443 |   34.0135 |   199.064 |
|    70.3 |   301.443 |   34.0354 |   199.195 |
|    70.4 |   301.442 |   34.0572 |   199.326 |
|    70.5 |   301.441 |   34.0791 |   199.458 |
|    70.6 |    301.44 |    34.101 |   199.589 |
|    70.7 |   301.439 |   34.1228 |    199.72 |
|    70.8 |   301.439 |   34.1446 |   199.851 |
|    70.9 |   301.438 |   34.1664 |   199.982 |
|      71 |   301.437 |   34.1882 |   200.113 |
|    71.1 |   301.436 |     34.21 |   200.244 |
|    71.2 |   301.435 |   34.2317 |   200.374 |
|    71.3 |   301.435 |   34.2535 |   200.505 |
|    71.4 |   301.434 |   34.2752 |   200.635 |
|    71.5 |   301.433 |   34.2969 |   200.766 |
|    71.6 |   301.432 |   34.3186 |   200.896 |
|    71.7 |   301.431 |   34.3403 |   201.026 |
|    71.8 |   301.431 |    34.362 |   201.156 |
|    71.9 |    301.43 |   34.3837 |   201.287 |
|      72 |   301.429 |   34.4053 |   201.417 |
|    72.1 |   301.428 |    34.427 |   201.546 |
|    72.2 |   301.427 |   34.4486 |   201.676 |
|    72.3 |   301.427 |   34.4702 |   201.806 |
|    72.4 |   301.426 |   34.4918 |   201.936 |
|    72.5 |   301.425 |   34.5134 |   202.065 |
|    72.6 |   301.424 |    34.535 |   202.195 |
|    72.7 |   301.423 |   34.5565 |   202.324 |
|    72.8 |   301.423 |   34.5781 |   202.454 |
|    72.9 |   301.422 |   34.5996 |   202.583 |
|      73 |   301.421 |   34.6211 |   202.712 |
|    73.1 |    301.42 |   34.6426 |   202.841 |
|    73.2 |   301.419 |   34.6641 |    202.97 |
|    73.3 |   301.419 |   34.6856 |   203.099 |
|    73.4 |   301.418 |    34.707 |   203.228 |
|    73.5 |   301.417 |   34.7285 |   203.357 |
|    73.6 |   301.416 |   34.7499 |   203.485 |
|    73.7 |   301.416 |   34.7713 |   203.614 |
|    73.8 |   301.415 |   34.7927 |   203.743 |
|    73.9 |   301.414 |   34.8141 |   203.871 |
|      74 |   301.413 |   34.8355 |   203.999 |
|    74.1 |   301.413 |   34.8569 |   204.128 |
|    74.2 |   301.412 |   34.8782 |   204.256 |
|    74.3 |   301.411 |   34.8996 |   204.384 |
|    74.4 |    301.41 |   34.9209 |   204.512 |
|    74.5 |    301.41 |   34.9422 |    204.64 |
|    74.6 |   301.409 |   34.9635 |   204.768 |
|    74.7 |   301.408 |   34.9848 |   204.896 |
|    74.8 |   301.407 |   35.0061 |   205.023 |
|    74.9 |   301.406 |   35.0273 |   205.151 |
|      75 |   301.406 |   35.0486 |   205.279 |
|    75.1 |   301.405 |   35.0698 |   205.406 |
|    75.2 |   301.404 |    35.091 |   205.533 |
|    75.3 |   301.403 |   35.1122 |   205.661 |
|    75.4 |   301.403 |   35.1334 |   205.788 |
|    75.5 |   301.402 |   35.1546 |   205.915 |
|    75.6 |   301.401 |   35.1757 |   206.042 |
|    75.7 |   301.401 |   35.1969 |   206.169 |
|    75.8 |     301.4 |    35.218 |   206.296 |
|    75.9 |   301.399 |   35.2391 |   206.423 |
|      76 |   301.398 |   35.2603 |    206.55 |
|    76.1 |   301.398 |   35.2814 |   206.676 |
|    76.2 |   301.397 |   35.3024 |   206.803 |
|    76.3 |   301.396 |   35.3235 |   206.929 |
|    76.4 |   301.395 |   35.3446 |   207.056 |
|    76.5 |   301.395 |   35.3656 |   207.182 |
|    76.6 |   301.394 |   35.3866 |   207.308 |
|    76.7 |   301.393 |   35.4076 |   207.435 |
|    76.8 |   301.392 |   35.4287 |   207.561 |
|    76.9 |   301.392 |   35.4496 |   207.687 |
|      77 |   301.391 |   35.4706 |   207.813 |
|    77.1 |    301.39 |   35.4916 |   207.939 |
|    77.2 |    301.39 |   35.5125 |   208.064 |
|    77.3 |   301.389 |   35.5335 |    208.19 |
|    77.4 |   301.388 |   35.5544 |   208.316 |
|    77.5 |   301.387 |   35.5753 |   208.441 |
|    77.6 |   301.387 |   35.5962 |   208.567 |
|    77.7 |   301.386 |   35.6171 |   208.692 |
|    77.8 |   301.385 |   35.6379 |   208.817 |
|    77.9 |   301.385 |   35.6588 |   208.943 |
|      78 |   301.384 |   35.6796 |   209.068 |
|    78.1 |   301.383 |   35.7005 |   209.193 |
|    78.2 |   301.382 |   35.7213 |   209.318 |
|    78.3 |   301.382 |   35.7421 |   209.443 |
|    78.4 |   301.381 |   35.7629 |   209.568 |
|    78.5 |    301.38 |   35.7837 |   209.692 |
|    78.6 |    301.38 |   35.8044 |   209.817 |
|    78.7 |   301.379 |   35.8252 |   209.942 |
|    78.8 |   301.378 |   35.8459 |   210.066 |
|    78.9 |   301.377 |   35.8666 |    210.19 |
|      79 |   301.377 |   35.8874 |   210.315 |
|    79.1 |   301.376 |    35.908 |   210.439 |
|    79.2 |   301.375 |   35.9287 |   210.563 |
|    79.3 |   301.375 |   35.9494 |   210.687 |
|    79.4 |   301.374 |   35.9701 |   210.811 |
|    79.5 |   301.373 |   35.9907 |   210.935 |
|    79.6 |   301.373 |   36.0113 |   211.059 |
|    79.7 |   301.372 |    36.032 |   211.183 |
|    79.8 |   301.371 |   36.0526 |   211.307 |
|    79.9 |   301.371 |   36.0732 |    211.43 |
|      80 |    301.37 |   36.0937 |   211.554 |
|    80.1 |   301.369 |   36.1143 |   211.678 |
|    80.2 |   301.368 |   36.1349 |   211.801 |
|    80.3 |   301.368 |   36.1554 |   211.924 |
|    80.4 |   301.367 |   36.1759 |   212.048 |
|    80.5 |   301.366 |   36.1965 |   212.171 |
|    80.6 |   301.366 |    36.217 |   212.294 |
|    80.7 |   301.365 |   36.2374 |   212.417 |
|    80.8 |   301.364 |   36.2579 |    212.54 |
|    80.9 |   301.364 |   36.2784 |   212.663 |
|      81 |   301.363 |   36.2988 |   212.785 |
|    81.1 |   301.362 |   36.3193 |   212.908 |
|    81.2 |   301.362 |   36.3397 |   213.031 |
|    81.3 |   301.361 |   36.3601 |   213.153 |
|    81.4 |    301.36 |   36.3805 |   213.276 |
|    81.5 |    301.36 |   36.4009 |   213.398 |
|    81.6 |   301.359 |   36.4213 |    213.52 |
|    81.7 |   301.358 |   36.4416 |   213.643 |
|    81.8 |   301.358 |    36.462 |   213.765 |
|    81.9 |   301.357 |   36.4823 |   213.887 |
|      82 |   301.356 |   36.5026 |   214.009 |
|    82.1 |   301.356 |   36.5229 |   214.131 |
|    82.2 |   301.355 |   36.5432 |   214.253 |
|    82.3 |   301.354 |   36.5635 |   214.375 |
|    82.4 |   301.354 |   36.5838 |   214.496 |
|    82.5 |   301.353 |    36.604 |   214.618 |
|    82.6 |   301.352 |   36.6243 |   214.739 |
|    82.7 |   301.352 |   36.6445 |   214.861 |
|    82.8 |   301.351 |   36.6647 |   214.982 |
|    82.9 |    301.35 |   36.6849 |   215.104 |
|      83 |    301.35 |   36.7051 |   215.225 |
|    83.1 |   301.349 |   36.7253 |   215.346 |
|    83.2 |   301.348 |   36.7455 |   215.467 |
|    83.3 |   301.348 |   36.7656 |   215.588 |
|    83.4 |   301.347 |   36.7858 |   215.709 |
|    83.5 |   301.347 |   36.8059 |    215.83 |
|    83.6 |   301.346 |    36.826 |   215.951 |
|    83.7 |   301.345 |   36.8461 |   216.071 |
|    83.8 |   301.345 |   36.8662 |   216.192 |
|    83.9 |   301.344 |   36.8863 |   216.313 |
|      84 |   301.343 |   36.9064 |   216.433 |
|    84.1 |   301.343 |   36.9264 |   216.553 |
|    84.2 |   301.342 |   36.9464 |   216.674 |
|    84.3 |   301.341 |   36.9665 |   216.794 |
|    84.4 |   301.341 |   36.9865 |   216.914 |
|    84.5 |    301.34 |   37.0065 |   217.034 |
|    84.6 |    301.34 |   37.0265 |   217.154 |
|    84.7 |   301.339 |   37.0465 |   217.274 |
|    84.8 |   301.338 |   37.0664 |   217.394 |
|    84.9 |   301.338 |   37.0864 |   217.514 |
|      85 |   301.337 |   37.1063 |   217.634 |
|    85.1 |   301.336 |   37.1262 |   217.753 |
|    85.2 |   301.336 |   37.1461 |   217.873 |
|    85.3 |   301.335 |    37.166 |   217.992 |
|    85.4 |   301.334 |   37.1859 |   218.112 |
|    85.5 |   301.334 |   37.2058 |   218.231 |
|    85.6 |   301.333 |   37.2257 |    218.35 |
|    85.7 |   301.333 |   37.2455 |   218.469 |
|    85.8 |   301.332 |   37.2654 |   218.588 |
|    85.9 |   301.331 |   37.2852 |   218.708 |
|      86 |   301.331 |    37.305 |   218.826 |
|    86.1 |    301.33 |   37.3248 |   218.945 |
|    86.2 |    301.33 |   37.3446 |   219.064 |
|    86.3 |   301.329 |   37.3644 |   219.183 |
|    86.4 |   301.328 |   37.3841 |   219.302 |
|    86.5 |   301.328 |   37.4039 |    219.42 |
|    86.6 |   301.327 |   37.4236 |   219.539 |
|    86.7 |   301.326 |   37.4433 |   219.657 |
|    86.8 |   301.326 |    37.463 |   219.775 |
|    86.9 |   301.325 |   37.4827 |   219.894 |
|      87 |   301.325 |   37.5024 |   220.012 |
|    87.1 |   301.324 |   37.5221 |    220.13 |
|    87.2 |   301.323 |   37.5418 |   220.248 |
|    87.3 |   301.323 |   37.5614 |   220.366 |
|    87.4 |   301.322 |   37.5811 |   220.484 |
|    87.5 |   301.322 |   37.6007 |   220.602 |
|    87.6 |   301.321 |   37.6203 |    220.72 |
|    87.7 |    301.32 |   37.6399 |   220.837 |
|    87.8 |    301.32 |   37.6595 |   220.955 |
|    87.9 |   301.319 |   37.6791 |   221.072 |
|      88 |   301.319 |   37.6986 |    221.19 |
|    88.1 |   301.318 |   37.7182 |   221.307 |
|    88.2 |   301.317 |   37.7377 |   221.425 |
|    88.3 |   301.317 |   37.7572 |   221.542 |
|    88.4 |   301.316 |   37.7768 |   221.659 |
|    88.5 |   301.316 |   37.7963 |   221.776 |
|    88.6 |   301.315 |   37.8157 |   221.893 |
|    88.7 |   301.314 |   37.8352 |    222.01 |
|    88.8 |   301.314 |   37.8547 |   222.127 |
|    88.9 |   301.313 |   37.8741 |   222.244 |
|      89 |   301.313 |   37.8936 |    222.36 |
|    89.1 |   301.312 |    37.913 |   222.477 |
|    89.2 |   301.312 |   37.9324 |   222.594 |
|    89.3 |   301.311 |   37.9518 |    222.71 |
|    89.4 |    301.31 |   37.9712 |   222.826 |
|    89.5 |    301.31 |   37.9906 |   222.943 |
|    89.6 |   301.309 |     38.01 |   223.059 |
|    89.7 |   301.309 |   38.0293 |   223.175 |
|    89.8 |   301.308 |   38.0486 |   223.291 |
|    89.9 |   301.307 |    38.068 |   223.407 |
|      90 |   301.307 |   38.0873 |   223.523 |
|    90.1 |   301.306 |   38.1066 |   223.639 |
|    90.2 |   301.306 |   38.1259 |   223.755 |
|    90.3 |   301.305 |   38.1452 |   223.871 |
|    90.4 |   301.305 |   38.1644 |   223.987 |
|    90.5 |   301.304 |   38.1837 |   224.102 |
|    90.6 |   301.303 |   38.2029 |   224.218 |
|    90.7 |   301.303 |   38.2222 |   224.333 |
|    90.8 |   301.302 |   38.2414 |   224.449 |
|    90.9 |   301.302 |   38.2606 |   224.564 |
|      91 |   301.301 |   38.2798 |   224.679 |
|    91.1 |   301.301 |    38.299 |   224.794 |
|    91.2 |     301.3 |   38.3181 |   224.909 |
|    91.3 |   301.299 |   38.3373 |   225.024 |
|    91.4 |   301.299 |   38.3565 |   225.139 |
|    91.5 |   301.298 |   38.3756 |   225.254 |
|    91.6 |   301.298 |   38.3947 |   225.369 |
|    91.7 |   301.297 |   38.4138 |   225.484 |
|    91.8 |   301.297 |   38.4329 |   225.598 |
|    91.9 |   301.296 |    38.452 |   225.713 |
|      92 |   301.295 |   38.4711 |   225.828 |
|    92.1 |   301.295 |   38.4901 |   225.942 |
|    92.2 |   301.294 |   38.5092 |   226.056 |
|    92.3 |   301.294 |   38.5282 |   226.171 |
|    92.4 |   301.293 |   38.5472 |   226.285 |
|    92.5 |   301.293 |   38.5663 |   226.399 |
|    92.6 |   301.292 |   38.5853 |   226.513 |
|    92.7 |   301.292 |   38.6043 |   226.627 |
|    92.8 |   301.291 |   38.6232 |   226.741 |
|    92.9 |    301.29 |   38.6422 |   226.855 |
|      93 |    301.29 |   38.6612 |   226.969 |
|    93.1 |   301.289 |   38.6801 |   227.083 |
|    93.2 |   301.289 |    38.699 |   227.196 |
|    93.3 |   301.288 |   38.7179 |    227.31 |
|    93.4 |   301.288 |   38.7368 |   227.423 |
|    93.5 |   301.287 |   38.7557 |   227.537 |
|    93.6 |   301.287 |   38.7746 |    227.65 |
|    93.7 |   301.286 |   38.7935 |   227.763 |
|    93.8 |   301.286 |   38.8123 |   227.877 |
|    93.9 |   301.285 |   38.8312 |    227.99 |
|      94 |   301.284 |     38.85 |   228.103 |
|    94.1 |   301.284 |   38.8689 |   228.216 |
|    94.2 |   301.283 |   38.8877 |   228.329 |
|    94.3 |   301.283 |   38.9065 |   228.442 |
|    94.4 |   301.282 |   38.9252 |   228.554 |
|    94.5 |   301.282 |    38.944 |   228.667 |
|    94.6 |   301.281 |   38.9628 |    228.78 |
|    94.7 |   301.281 |   38.9815 |   228.892 |
|    94.8 |    301.28 |   39.0003 |   229.005 |
|    94.9 |    301.28 |    39.019 |   229.117 |
|      95 |   301.279 |   39.0377 |    229.23 |
|    95.1 |   301.279 |   39.0564 |   229.342 |
|    95.2 |   301.278 |   39.0751 |   229.454 |
|    95.3 |   301.278 |   39.0938 |   229.566 |
|    95.4 |   301.277 |   39.1125 |   229.678 |
|    95.5 |   301.276 |   39.1311 |    229.79 |
|    95.6 |   301.276 |   39.1498 |   229.902 |
|    95.7 |   301.275 |   39.1684 |   230.014 |
|    95.8 |   301.275 |    39.187 |   230.126 |
|    95.9 |   301.274 |   39.2056 |   230.238 |
|      96 |   301.274 |   39.2242 |   230.349 |
|    96.1 |   301.273 |   39.2428 |   230.461 |
|    96.2 |   301.273 |   39.2614 |   230.573 |
|    96.3 |   301.272 |   39.2799 |   230.684 |
|    96.4 |   301.272 |   39.2985 |   230.795 |
|    96.5 |   301.271 |    39.317 |   230.907 |
|    96.6 |   301.271 |   39.3356 |   231.018 |
|    96.7 |    301.27 |   39.3541 |   231.129 |
|    96.8 |    301.27 |   39.3726 |    231.24 |
|    96.9 |   301.269 |   39.3911 |   231.351 |
|      97 |   301.269 |   39.4095 |   231.462 |
|    97.1 |   301.268 |    39.428 |   231.573 |
|    97.2 |   301.268 |   39.4465 |   231.684 |
